text,favourite_count,retweet_count,created_at,polarity,Expression
RT @RuthJor99816857: @chicagotech27 @NC_Governor I’m sincerely sorry if you’ve lost anyone to suicide; COVID deaths are currently much high…,0,1,2021-09-06 23:57:30,-0.15,Negative
"RT @CathyNotToday: “The most marked change came among independents, 50% of whom approved of his work in late June to early July compared to…",0,3,2021-09-06 23:57:29,0.1,Positive
RT @ABSCBNNews: St. Luke's Medical Center says COVID-19 wards and critical care units in its hospitals have reached full capacity; tells th…,0,74,2021-09-06 23:57:28,0.06249999999999999,Positive
"@RyanEva08502778 @WhatsAnApp @MysticMisfit @StLouisLung Um, no, they are not.

Some are taking it of course, because there are a lot of credulous people over there. Pseudoscience runs rampant in India (and sadly, in the US as well).

Controlled studies have shown Ivermectin does not help people with Covid-19 in any way.",0,0,2021-09-06 23:57:28,-0.5,Negative
"RT @jonathanstea: In the past month alone, five talk radio personalities who were vocal COVID-19-deniers, anti-vaxxers, or anti-maskers hav…",0,20,2021-09-06 23:57:24,-0.25,Negative
RT @therealzanetta: Arkansas jail inmates say they were unknowingly given unproven COVID-19 treatment ivermectin: 'They were running experi…,0,1305,2021-09-06 23:57:24,-0.1,Negative
"""In recent days, two men in Japan, aged 30 and 38, died after receiving their second doses of the Moderna vaccine from the original lot where metallic particles were found.""

https://t.co/Nb8D4yt5MM",7,4,2021-09-06 23:57:24,0.06875,Positive
"RT @nknewsorg: Kim Jong Un spoke on food issues, COVID-19, consumer goods and more at North Korea's third politburo meeting of the year.

""…",0,7,2021-09-06 23:57:23,0.25,Positive
"RT @usatodaysports: Fresh off its victory against Clemson, Georgia finds itself dealing with its highest COVID-19 spike.

""I'll be honest w…",0,10,2021-09-06 23:57:23,0.44999999999999996,Positive
RT @billbowtell: Covid 19 coronavirus Delta outbreak: How Australia 'really failed' in battle - NZ Herald https://t.co/b7ENu1LF6w,0,36,2021-09-06 23:57:20,-0.5,Negative
"RT @wacotrib: Despite rising deaths, police officers and other first responders are among those most hesitant to get the vaccine and their…",0,1,2021-09-06 23:57:17,0.20833333333333334,Positive
RT @libmaryann: “COVID-19 has claimed so many lives in Florida that funeral directors said there aren't enough hours in the day to schedule…,0,2,2021-09-06 23:57:17,0.25,Positive
"RT @blackiowanews: Many Iowa schools don’t use key tools — face mask mandates, COVID-19 testing and quarantines — that can make schools saf…",0,2,2021-09-06 23:57:15,0.25,Positive
"Gonna post this again. Its worth listening to.

https://t.co/vJdfdtL4lc",0,0,2021-09-06 23:57:14,0.3,Positive
India’s COVID-19 vaccination drive broke a new record by becoming the fastest country to administer 10 million doses in a single day. #IndiaFightsCorona https://t.co/OLi4TU04DD,0,0,2021-09-06 23:57:13,0.17164502164502168,Positive
"RT @oskarhowell: So David Seymour didn't say a word when we let our elderly get first access to the vaccine based on their heightened risk,…",0,164,2021-09-06 23:57:13,0.25,Positive
RT @Q13FOX: The Mu variant has mutations that 'indicate that it might evade the protection from certain antibodies. https://t.co/3XxwfmvVEV,0,10,2021-09-06 23:57:08,0.21428571428571427,Positive
RT @LauraMiers: “A critical message is being largely missed in recent media headlines as the Delta variant surges: You absolutely can get C…,0,40,2021-09-06 23:57:08,0.10357142857142856,Positive
RT @AmyA1A: The AP reported that 70% of recent calls to the Mississippi Poison Control Center were from people who had ingested ivermectin…,0,3176,2021-09-06 23:57:06,-0.05,Negative
"RT @9NewsMelb: Victoria recorded 246 new local #COVID19 cases in the past 24 hours, with 90 of those linked to current outbreaks.

32,300 v…",0,17,2021-09-06 23:57:06,-0.02840909090909091,Negative
"RT @Toadcialism: Close the schools and offices before we have to learn even more of the Greek alphabet, you murderous twats.

https://t.co/…",0,100,2021-09-06 23:57:05,0.25,Positive
"RT @MesCrypto1: @disclosetv https://t.co/w5mXbbuOZ2  here you go, direct from the horses mouth - Arizona University",0,88,2021-09-06 23:57:03,0.1,Positive
RT @7NewsMelbourne: Victoria has recorded another day of more than 200 COVID-19 cases with more than 100 mystery infections among them. #CO…,0,8,2021-09-06 23:57:03,0.5,Positive
"Positive and empowering, this book shows patients how to navigate and thrive in the ""new normal"" of #healthcare. Jessica Tofino, Writer @DanaFarber @OandNonline #JohnsHopkins @abookpublicist #healthcare #healthcareprofessional #Physician @SurgiQuality https://t.co/uUssWIHAvR https://t.co/gWpIDFRdIx",1,1,2021-09-06 23:57:03,0.17121212121212123,Positive
"RT @GlobalCalgary: “The next time somebody wants to scream that it’s a violation of your personal rights and freedoms, just remember it’s y…",0,63,2021-09-06 23:57:03,0.06666666666666667,Positive
"RT @PaulHinmanWIPA: Trying to bribe Albertans to take Covid-19 vaccines is unethical and wrong.

Jason Kenney needs to apologize and end th…",0,109,2021-09-06 23:57:02,-0.5,Negative
RT @JCBua: This is Literally the Most Breathtaking Article I’ve Ever Read About The Ravages Of COVID. Please Read &amp; Share! 😷💉 #GetVaxxed  h…,0,795,2021-09-06 23:57:01,0.75,Positive
RT @SharylAttkisson: POLL: Viewers of conservative TV news more accurately estimate Covid-19 death rate https://t.co/sbF8LR3bnJ,0,71,2021-09-06 23:57:01,0.45000000000000007,Positive
"RT @kylegriffin1: Texas schools have amassed more than 50,000 confirmed COVID cases in students in just a couple of weeks. More than a doze…",0,3837,2021-09-06 23:57:01,0.4666666666666666,Positive
"RT @NAPSA_Rx: 📣 WIN A 2022 AMH &amp; GET YOUR WORK PUBLISHED 📣

The APSJ Opinion Piece competition is a chance for you to write about your expe…",0,5,2021-09-06 23:57:01,0.8,Positive
"RT @oskarhowell: So David Seymour didn't say a word when we let our elderly get first access to the vaccine based on their heightened risk,…",0,164,2021-09-06 23:57:01,0.25,Positive
"RT @EvelynNFarkas: . ⁦@MaxBoot⁩ reminds: Trump’s mishandling of covid-19 may have caused 160,000 unnecessary deaths — more than the number…",0,37,2021-09-06 23:57:00,0.04999999999999999,Positive
RT @yaritzi222: I am raising money for my father’s funeral expenses who unfortunately passed away this morning due to covid-19. Please anyt…,0,425,2021-09-06 23:56:59,-0.3125,Negative
RT @WestcoastBCLife: This is worth reviewing especially in #BC @jjhorgan and DBH need to read up! “Oxford University prof dishes up 82-twee…,0,11,2021-09-06 23:56:58,0.15,Positive
"RT @NBCNews: With nearly 800 students currently in quarantine after escalating Covid-19 cases, a central Texas school district has begun re…",0,249,2021-09-06 23:56:57,0.03333333333333333,Positive
"As more companies announce delays to return-to-office amid a rise in COVID-19 infections, 

retailers continue to see strong sales in casual clothing and “above the keyboard” casual wear for #WFH employees and students.

@Investopedia",2,1,2021-09-06 23:56:57,-0.013333333333333374,Negative
"RT @kylegriffin1: Texas schools have amassed more than 50,000 confirmed COVID cases in students in just a couple of weeks. More than a doze…",0,3837,2021-09-06 23:56:56,0.4666666666666666,Positive
Daily COVID-19 infections up more than 300 percent from Labor Day last year https://t.co/UDixzfeaaT #SmartNews,0,0,2021-09-06 23:56:55,0.16666666666666666,Positive
"RT @AinsworthKeith: CNN headline when Trump was president

Past vaccine disasters show why rushing a Covid-19 vaccine now would be 'colossa…",0,56,2021-09-06 23:56:52,-0.25,Negative
"RT @CNN: Some hospitals in the United States are growing close to reaching full capacity as Covid-19 continues to spread, and soon official…",0,399,2021-09-06 23:56:51,0.35,Positive
"RT @retirewcashflow: Noah was a conspiracy theorist until it started to rain.  

If is it true, it is not a theory

The Truth 

-COVID-19 i…",0,4,2021-09-06 23:56:51,0.35,Positive
Dr Noor Hisham: Over 65pc of new cases have partial or no Covid-19 vaccination | Malay Mail https://t.co/G8CgAmlilb,0,0,2021-09-06 23:56:49,0.018181818181818174,Positive
"Victoria has recorded 246 new local COVID-19 cases for the second day in a row, as general practitioners warn nobody should be waiting for Pfizer to protect themselves against the virus https://t.co/Sb4b5AQdBI",15,11,2021-09-06 23:56:49,0.04659090909090909,Positive
"https://t.co/DQnB4nGqIf
Good luck.",0,0,2021-09-06 23:56:48,0.7,Positive
"RT @aetiology: It's never been more clear or obvious that misinformation is deadly. ""Mr. Antivax"" is the third conservative talk radio pers…",0,1003,2021-09-06 23:56:47,0.07999999999999999,Positive
"@markian_ @evilmiera @scrowder The tweet is from August 21. Here’s a health department issuing a warning on the the 20th. 

I fail to see whatever point you think you’re making here. Maybe make it clear. https://t.co/6dcC0vFnNn",2,0,2021-09-06 23:56:47,-0.13333333333333333,Negative
"@meeksasteph @Cathy79355298 @TheRatKing21 @GovRonDeSantis @FLCaseyDeSantis 🤔🤔🤔 Record hospitalizations for starters. How many times has your child been hospitalized? 

https://t.co/Nq2pG6Nd5e",0,0,2021-09-06 23:56:46,0.5,Positive
"Today Vanuatu's Ministry of Health with UNICEF and Wan Smolbag Theatre, launched new COVID-19 vaccines communications materials. This includes a comic book and videos addressing myths, rumours, side effects and encouraging people to get the COVID-19 vaccine. @UNICEFPacific https://t.co/eRTE9IURjj",32,9,2021-09-06 23:56:46,0.06212121212121211,Positive
RT @JCBua: This is Literally the Most Breathtaking Article I’ve Ever Read About The Ravages Of COVID. Please Read &amp; Share! 😷💉 #GetVaxxed  h…,0,795,2021-09-06 23:56:44,0.75,Positive
Daily Covid Deaths per 1K Population by County For MD   2021-09-03:  Covid visualizations give insight into covid-19 thanks to our data scientists and USAFacts #covidvislualizations #coviddata #smcanalytics #covid19 #coronavirus #covid_19 https://t.co/v5layvUGt4,0,0,2021-09-06 23:56:44,0.1,Positive
RT @JCBua: This is Literally the Most Breathtaking Article I’ve Ever Read About The Ravages Of COVID. Please Read &amp; Share! 😷💉 #GetVaxxed  h…,0,795,2021-09-06 23:56:44,0.75,Positive
"RT @GregAbbott_TX: University of Texas sees relatively low COVID-19 numbers early in the semester.

The number of cases on campus is actual…",0,115,2021-09-06 23:56:44,0.05,Positive
"RT @DarshanaJardosh: In a first ever endeavour, UVC Robots to be used for disinfecting trains.

@RailwayNorthern deploys revolutionary UVC…",0,129,2021-09-06 23:56:44,0.25,Positive
RT @jonmachota: Mike McCarthy: There are no new additions to the Cowboys’ COVID-19 list. McCarthy said Zack Martin hasn’t been officially r…,0,55,2021-09-06 23:56:43,-0.06818181818181818,Negative
"RT @ABC: Black, Hispanic students disproportionately face challenges as schools reopen amid COVID-19. https://t.co/nuKkjkHB4E",0,40,2021-09-06 23:56:43,-0.16666666666666666,Negative
"@asbruckman @BORUSG April, 2020, I had a heart attack at age 48. Had to have a stent implanted. It was right at the start of the Covid-19 epidemic, and my wife and son had to wait in the parking lot while I was in surgery. What if I have to go to the hospital again now?",3,0,2021-09-06 23:56:42,0.2857142857142857,Positive
"RT @RenardSports: I'm told Oakdale vs. Ville Platte game has been canceled due to COVID-19 within the the Bulldog program.

Oakdale will ge…",0,7,2021-09-06 23:56:41,-0.2625,Negative
"RT @mrnguyen007: HAPPY LABOR DAY USA 🇺🇸 

I would like to thank you all professions who services to the daily needs of others! I would like…",0,4,2021-09-06 23:56:41,0.4,Positive
"My son is sick. He can’t test himself because he doesn’t have Bank ID/Freja on his replacement phone, so he can’t order a Covid-19 test. 
…It made me question how many 13 year olds actually have their own phones with Bank ID installed. 
Equal opportunity healthcare in 🇸🇪?",41,5,2021-09-06 23:56:41,0.07714285714285714,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:56:41,0.0909090909090909,Positive
RT @ajc: Atlanta Archbishop Gregory J. Hartmayer has instructed priests to not sign letters from parishioners requesting a general religiou…,0,122,2021-09-06 23:56:40,0.05000000000000002,Positive
"RT @CaliforniaDDS: The more vaccinated Californians there are, the safer we’ll all be from COVID-19 and its variants. #VaccinesSaveLives -…",0,3,2021-09-06 23:56:40,0.5,Positive
"RT @Toadcialism: Close the schools and offices before we have to learn even more of the Greek alphabet, you murderous twats.

https://t.co/…",0,100,2021-09-06 23:56:39,0.25,Positive
"RT @andrewdkaufman: For better or for worse, the educational landscape is changing in response to COVID-19. Let's discuss the impact on stu…",0,8,2021-09-06 23:56:39,0.11666666666666665,Positive
RT @WestcoastBCLife: This is worth reviewing especially in #BC @jjhorgan and DBH need to read up! “Oxford University prof dishes up 82-twee…,0,11,2021-09-06 23:56:37,0.15,Positive
RT @NursingNotesUK: It is with great sadness we announce that nurse Veronica Guy has sadly died from COVID-19. Colleagues said that Veronic…,0,1112,2021-09-06 23:56:35,0.15000000000000002,Positive
The AFL Grand Final parade in Perth has been cancelled due to a threat and it's not COVID-19. @sunriseon7 https://t.co/ixgM5hYcqJ,8,5,2021-09-06 23:56:33,0.03125,Positive
"I think I’ll go back to the lake.

“The province reported 393 new COVID-19 cases on Monday. The seven-day rolling average of new cases is now at 346 — 28.7 new cases per 100,000 people. That's the highest it has ever been in the province.”

https://t.co/aktg56nCJZ",0,0,2021-09-06 23:56:33,0.051818181818181805,Positive
RT @NursingNotesUK: It is with great sadness we announce that nurse Veronica Guy has sadly died from COVID-19. Colleagues said that Veronic…,0,1112,2021-09-06 23:56:33,0.15000000000000002,Positive
